"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CG42806",6.43053614962593e-08,0.335415448161043,0.115,0.054,0.000761825617646184
"Prosalpha6",6.78761420552399e-08,0.244871248953811,0.352,0.24,0.000804128654928427
"RpS25",7.00795336721961e-08,0.163746025935545,0.987,0.976,0.000830232235414508
"CG3104",7.29174098670943e-08,0.527378038841257,0.269,0.178,0.000863852554695466
"Ilp6",7.51308774726117e-08,0.322395497723782,0.267,0.171,0.000890075505418031
"pch2",7.75112570795061e-08,0.340127522619448,0.189,0.11,0.000918275862620909
"CG10126",7.76897931806875e-08,0.695438490328141,0.218,0.136,0.000920390979811605
"CG4612",7.77613197025838e-08,0.395283796654376,0.394,0.28,0.00092123835451651
"RpS27",7.90868282770521e-08,0.192169774849923,0.983,0.968,0.000936941654598236
"cpo",8.26797133879112e-08,0.224439565657539,0.903,0.826,0.000979506564506584
"CG2091",8.39846228048159e-08,0.440351111409279,0.136,0.07,0.000994965826368654
"shot",8.40857464260336e-08,0.306142795327518,0.805,0.715,0.00099616383790922
"Nc73EF",8.41063285803623e-08,0.41676580076973,0.35,0.244,0.000996407674691551
"Zw",8.42563295654462e-08,0.693255892843343,0.119,0.058,0.000998184736361841
"eIF5",8.67747405103202e-08,0.430321644911597,0.187,0.108,0.00102802035082576
"key",8.86187490691785e-08,0.541642087190692,0.242,0.153,0.00104986632022256
"CG6891",9.65153119094294e-08,0.344460244995228,0.545,0.438,0.00114341690019101
"CG9815",9.81401330848203e-08,0.310718011686477,0.709,0.578,0.00116266615665587
"RpLP0",9.97627060010864e-08,0.183922182975946,0.952,0.914,0.00118188877799487
"CG6959",1.00966948653724e-07,0.367910923304834,0.656,0.539,0.00119615544070067
"Cat",1.04404286457055e-07,0.272016560932772,0.439,0.312,0.00123687758165674
"kra",1.04724135331655e-07,0.274838052102629,0.746,0.638,0.00124066683127412
"CG42797",1.08679102115445e-07,0.450496595403498,0.238,0.152,0.00128752132276168
"robl",1.09423972605527e-07,0.212786752135306,0.401,0.28,0.00129634580345768
"RpL12",1.09621670373872e-07,0.235632858237382,0.96,0.932,0.00129868792891926
"CG1275",1.14178582857821e-07,0.318368049997694,0.276,0.18,0.00135267367111661
"BOD1",1.18380602462905e-07,0.319679688948439,0.208,0.125,0.00140245499737803
"CG32176",1.27289997733888e-07,0.595548831364237,0.236,0.151,0.00150800460315337
"Ubi-p63E",1.32374654467581e-07,0.254129522590308,0.743,0.585,0.00156824253147743
"RpS5a",1.33024146378818e-07,0.195195620617818,0.97,0.956,0.00157593706214986
"Sting",1.37040612447141e-07,0.558250485773229,0.249,0.161,0.00162352013566128
"Uba4",1.3704081777945e-07,0.94598049605609,0.088,0.038,0.00162352256823315
"cpb",1.38741178803336e-07,0.339371755498029,0.337,0.233,0.00164366674528312
"Usp8",1.43094946648234e-07,0.342052834029193,0.321,0.218,0.00169524583294163
"Rtnl1",1.55477903448458e-07,0.339368457543165,0.436,0.32,0.00184194672215389
"Arpc1",1.58653366394207e-07,0.275694522672389,0.407,0.285,0.00187956643167217
"cdc14",1.69667700191515e-07,0.272147398667579,0.465,0.342,0.00201005324416888
"kuz",1.72346034210811e-07,0.214736638981019,0.894,0.824,0.00204178346729548
"trio",1.7279796962125e-07,0.327364113509265,0.639,0.505,0.00204713754610295
"Ubqn",1.7384248508352e-07,0.279169835206526,0.313,0.21,0.00205951192078446
"Nop56",1.77766721780279e-07,0.40389930690493,0.449,0.337,0.00210600235293097
"Pak3",1.78723073629196e-07,0.380347406111492,0.548,0.423,0.00211733225328509
"RpL35A",1.83695169162714e-07,0.200586707685219,0.956,0.944,0.00217623666907067
"Dhpr",1.88344148885301e-07,0.204168761456598,0.265,0.17,0.00223131313184416
"CG13631",1.88409666026075e-07,0.322406252671465,0.587,0.46,0.00223208931341091
"CCT8",1.88939732645841e-07,0.322685604255265,0.38,0.271,0.00223836901265528
"Vps4",1.91024769458754e-07,0.269861685284157,0.44,0.322,0.00226307044377785
"CG3198",2.04671158676029e-07,0.260863158404807,0.378,0.265,0.00242473921683491
"Act87E",2.06367939630585e-07,1.25851152869042,0.11,0.055,0.00244484098080354
"RhoGDI",2.09895176849293e-07,0.256308198692263,0.569,0.437,0.00248662816013358
"ND-ACP",2.14115402236172e-07,0.294268423900194,0.452,0.335,0.00253662517029194
"nrv2",2.16169149779145e-07,0.393938348622548,0.326,0.226,0.00256095591743353
"RpS7",2.26189213950024e-07,0.173569155408042,0.987,0.983,0.00267966361766593
"ssx",2.26991617077032e-07,0.339773679392127,0.233,0.147,0.0026891696875116
"IP3K2",2.27024294330571e-07,0.267095973318932,0.587,0.454,0.00268955681493428
"Hel89B",2.2964145179356e-07,0.393278034832857,0.31,0.211,0.00272056227939831
"Pdcd4",2.29973462640792e-07,-0.166049340794561,0.922,0.937,0.00272449561190547
"Galphai",2.30113634117425e-07,0.265307092387742,0.674,0.546,0.00272615622338913
"Arf79F",2.33840682050169e-07,0.181375431554479,0.872,0.816,0.00277031056024836
"HnRNP-K",2.33842210595819e-07,0.345692520208083,0.49,0.367,0.00277032866892867
"Syx1A",2.42345417942416e-07,0.276172745952474,0.751,0.637,0.00287106616636381
"Rox8",2.46260064072896e-07,0.289431666147317,0.531,0.405,0.0029174429790716
"mbl",2.49806049049938e-07,0.222615234354268,0.997,0.987,0.00295945226309462
"RpL23",2.59625219493586e-07,0.170792034779959,0.982,0.977,0.00307577997534051
"Arl8",2.71403563039172e-07,0.208866713494908,0.355,0.245,0.00321531801132507
"cindr",3.02625979579621e-07,0.340594721492626,0.526,0.404,0.00358520998007977
"Dlc90F",3.14823776497949e-07,0.277637623519454,0.504,0.38,0.0037297172801712
"Rrp46",3.15690560962909e-07,0.599351336718913,0.121,0.063,0.00373998607572759
"mts",3.16787381552436e-07,0.216630920225659,0.822,0.747,0.00375298010925171
"CG5734",3.20388936446529e-07,0.448732920919372,0.249,0.163,0.00379564773008203
"RpS15Ab",3.32352929318459e-07,0.36790606388685,0.339,0.236,0.00393738515363578
"Rho1",3.34568544514958e-07,0.187403280007568,0.919,0.862,0.0039636335468687
"Maf1",3.38247761997038e-07,0.217653452059677,0.548,0.419,0.00400722123637891
"oaf",3.38634185247796e-07,0.224539730157432,0.39,0.273,0.00401179919263064
"Diap2",3.45394517727935e-07,0.48091817274006,0.215,0.135,0.00409188885152285
"mam",3.46205261028985e-07,0.254770319136963,0.92,0.825,0.00410149372741038
"vib",3.57847752178671e-07,0.33786028927133,0.417,0.306,0.00423942232006072
"CG7182",3.70738951794753e-07,0.412318370201191,0.153,0.086,0.00439214436191244
"Nopp140",3.73067433105816e-07,0.405302130206025,0.239,0.155,0.0044197298800046
"Tpst",3.73148736341011e-07,0.498202692471062,0.242,0.155,0.00442069307943196
"SREBP",3.80814224812512e-07,0.263231827286091,0.418,0.302,0.00451150612135384
"CG10340",3.92600601584756e-07,0.43534304129877,0.146,0.081,0.00465113932697461
"vih",3.94037173704204e-07,0.193027892638917,0.434,0.311,0.0046681583968737
"RpII15",3.99273027026391e-07,0.324247557009069,0.263,0.173,0.00473018755118166
"UQCR-C1",3.99646581175806e-07,0.275291402088117,0.456,0.34,0.00473461304718978
"CG17272",4.00461098301719e-07,0.389969576198151,0.303,0.208,0.00474426263158046
"CG2076",4.09974733401292e-07,0.291875294357527,0.212,0.131,0.00485697066660511
"Tm1",4.16768021641689e-07,0.203501906708595,0.869,0.788,0.00493745075238909
"CSN7",4.17427659960476e-07,0.429179872306523,0.249,0.164,0.00494526548755176
"Dscam1",4.23505179516234e-07,0.644385563080567,0.254,0.17,0.00501726586172883
"RpL36",4.29684755722679e-07,0.166913094361163,0.973,0.976,0.00509047530104658
"CG12065",4.39958729280723e-07,0.261460173560085,0.637,0.503,0.00521219106578872
"RpS19a",4.41991326026453e-07,0.187955988801905,0.972,0.959,0.00523627123943539
"CG6357",4.43438983073037e-07,0.148163835642211,0.69,0.574,0.00525342163246627
"Gapdh2",4.67371818715012e-07,0.327186337167211,0.658,0.531,0.00553695393631675
"CCT5",4.74234806018607e-07,0.246080681507425,0.436,0.324,0.00561825974690244
"pirk",4.94311423906933e-07,2.08218098071973,0.053,0.017,0.00585610743902543
"CG44085",4.9610122453568e-07,0.377882319250962,0.292,0.198,0.0058773112070742
"Mcad",5.031774539548e-07,0.329367045733035,0.249,0.163,0.00596114329700251
"CG15012",5.03364881781474e-07,0.233612783838675,0.548,0.42,0.00596336375446512
"Spt5",5.04156036493579e-07,0.273694410959006,0.316,0.217,0.00597273656433943
"thoc7",5.08006509959447e-07,0.234705586755928,0.247,0.158,0.00601835312348956
"p38a",5.23812101016927e-07,0.244419644894322,0.239,0.152,0.00620560196074753
"CG42709",5.25985648089412e-07,0.473328472885223,0.216,0.138,0.00623135197291526
"Got2",5.357302012949e-07,0.139325532572277,0.285,0.188,0.00634679569474068
"mt:ND4L",5.55172865178784e-07,-1.11693757956112,0.137,0.203,0.00657713293377305
"Vav",5.72687293642198e-07,0.406302146203371,0.228,0.146,0.00678462636777912
"mlt",5.77091388763377e-07,-0.372131850140144,0.749,0.757,0.00683680168267973
"ND-42",5.86418482381557e-07,0.12476206537776,0.315,0.213,0.00694729976077431
"CG5399",5.89784278636134e-07,-1.40841005697073,0.054,0.107,0.00698717434900228
"CG7945",5.972071406576e-07,0.328006582413565,0.29,0.198,0.00707511299537058
"Hil",6.15895808209713e-07,0.298733499470011,0.389,0.278,0.00729651763986046
"PHGPx",6.16524834283677e-07,0.194032683492167,0.549,0.411,0.00730396971175872
"CG12608",6.17163507430517e-07,0.469808096040821,0.157,0.091,0.00731153607252933
"EndoB",6.2656729504426e-07,0.43451946454276,0.142,0.078,0.00742294274438934
"CG14435",6.38298281636536e-07,0.471688122875436,0.184,0.111,0.00756191974254805
"CG10171",6.45584141794976e-07,0.310236619726309,0.279,0.186,0.00764823532784508
"trbl",6.48049364588035e-07,0.282249906958884,0.293,0.199,0.00767744082227445
"side-V",6.58998475449207e-07,0.406466281057866,0.359,0.255,0.00780715493864676
"CG5104",6.66847941308774e-07,0.563420291943992,0.175,0.105,0.00790014756068504
"pes",6.68288793838183e-07,0.220745293799865,0.456,0.334,0.00791721734060095
"Rrp1",6.74440747692668e-07,0.307385109164306,0.257,0.17,0.00799009953791504
"RpL26",6.7947573805697e-07,0.191070305886829,0.967,0.964,0.00804974906876092
"CG5149",6.84569307712615e-07,0.19868552144847,0.3,0.203,0.00811009258847135
"CG32170",6.87100530776685e-07,0.807592982579412,0.109,0.055,0.00814007998811138
"Fip1",6.91405498942922e-07,0.42349945030215,0.213,0.135,0.0081910809459768
"lark",6.9354083165024e-07,0.234937420250231,0.533,0.4,0.00821637823256039
"Hexo1",7.04078786238101e-07,0.339838857206171,0.186,0.111,0.00834122138056278
"Hrs",7.11065564769479e-07,0.616183483850216,0.131,0.071,0.00842399374582402
"CG1943",7.19468604204048e-07,0.331174576868649,0.582,0.474,0.00852354455400536
"UQCR-14",7.65254702011144e-07,0.257790746029445,0.452,0.337,0.00906597245472602
"Bx42",7.83764048711154e-07,0.191703764786774,0.376,0.265,0.00928525268508104
"Rrp47",7.8519031855897e-07,0.341766246671753,0.301,0.209,0.00930214970396812
"CG5381",7.86112791134959e-07,0.339063944490932,0.278,0.189,0.00931307823657586
"fwd",7.91904176790229e-07,0.242544988569813,0.497,0.371,0.00938168878243384
"Idgf2",8.0052787728563e-07,0.531592500045841,0.187,0.114,0.00948385376220286
"sds22",8.0222718004875e-07,0.439847652600397,0.222,0.143,0.00950398540203755
"Srp54",8.03120288568509e-07,0.329153099462555,0.227,0.146,0.00951456605867113
"Mrp4",8.04666378068028e-07,0.35514902525656,0.162,0.094,0.00953288258097193
"zda",8.15172397213039e-07,0.262141503247902,0.342,0.238,0.00965734738978287
"p24-1",8.29490431873755e-07,0.196991013640777,0.3,0.202,0.00982697314640837
"mfrn",8.31678716256301e-07,0.456513083752475,0.307,0.214,0.0098528977514884
"Indy",8.327394264652e-07,0.696881549058666,0.195,0.123,0.00986546398533323
"Vinc",8.36685791317572e-07,0.343507504357374,0.376,0.27,0.00991221656973927
"S6k",8.54363252650086e-07,0.275949858567136,0.461,0.345,0.0101216414541456
"ND-B12",8.64046629607189e-07,0.259143183841307,0.367,0.26,0.0102363604209564
"fws",8.85410651172898e-07,0.616458161098102,0.116,0.061,0.0104894599844453
"IP3K1",9.03239690728776e-07,0.311859933026629,0.381,0.271,0.0107006806160638
"CCT1",9.12729459430152e-07,0.207443260384097,0.353,0.248,0.010813105905869
"yip2",9.12975322796292e-07,0.109086518033347,0.38,0.266,0.0108160186491677
"Arpc2",9.4798121295671e-07,0.327657816544479,0.372,0.268,0.0112307334298981
"RpS13",9.63645534121336e-07,0.181932664478428,0.975,0.966,0.0114163086427355
"CG6770",9.67314614091225e-07,-0.177663121158549,0.976,0.98,0.0114597762331387
"Sap-r",9.91482736786106e-07,0.227347712147278,0.667,0.54,0.011746095982705
"CG33941",1.00041940878217e-06,0.285504076798989,0.505,0.388,0.0118519687358424
"Sirup",1.00269366362173e-06,-0.335538927321956,0.721,0.756,0.0118789118329266
"CG10444",1.03008484411016e-06,0.489961268594435,0.124,0.066,0.0122034151481731
"eIF3i",1.09428673780158e-06,0.235166630230519,0.561,0.443,0.0129640149827353
"Alp2",1.10186646215813e-06,-2.8536114289506,0.009,0.039,0.0130538119771874
"CG4733",1.10883292171698e-06,0.235456522021057,0.273,0.183,0.013136343623581
"RpL15",1.11376665157253e-06,0.186931738126527,0.986,0.974,0.0131947935211798
"RpS4",1.11618865663667e-06,0.191979217780631,0.958,0.956,0.0132234870151746
"eEF1gamma",1.11989654706531e-06,0.225904919339784,0.784,0.713,0.0132674143930827
"Tl",1.13375340843228e-06,0.374488266904632,0.284,0.195,0.0134315766296972
"Rpn13",1.14936355555013e-06,0.22687555303385,0.371,0.262,0.0136165100426024
"CG2182",1.16177304228301e-06,0.263771270489338,0.624,0.489,0.0137635252319268
"Src42A",1.17101631608862e-06,0.240030650592615,0.447,0.333,0.0138730302967019
"CG1622",1.18222393064179e-06,0.257775205400568,0.277,0.188,0.0140058069063133
"srl",1.23899674449735e-06,0.326401487212176,0.297,0.206,0.0146783944320601
"Nhe2",1.24901450967659e-06,0.323096015466295,0.29,0.198,0.0147970748961385
"Sugb",1.2516972692957e-06,0.375993567044921,0.214,0.136,0.0148288575493461
"SkpA",1.25274413552603e-06,0.187073407883133,0.792,0.684,0.0148412597735769
"CG13895",1.26099425508137e-06,0.488464795161889,0.134,0.074,0.014938998939949
"Fib",1.27055631214058e-06,0.2785558225429,0.321,0.223,0.0150522806299295
"Cchl",1.29364519210579e-06,0.266026629157867,0.259,0.172,0.0153258145908773
"gbb",1.32623273432409e-06,0.195977538315857,0.521,0.389,0.0157118792035374
"Ahcy",1.33243233046513e-06,0.413583137747187,0.283,0.196,0.0157853258190204
"Rpn11",1.33465621593597e-06,0.334517191477488,0.374,0.272,0.0158116721901934
"dmt",1.3550966928073e-06,0.26102336662961,0.346,0.244,0.0160538305196881
"gammaTub23C",1.37540474873108e-06,0.73539241292866,0.125,0.068,0.0162944200582171
"RpLP0-like",1.37784018573899e-06,0.307945109645472,0.289,0.198,0.0163232726804498
"Mics1",1.38031074715802e-06,1.95607007452667,0.032,0.006,0.0163525414215811
"Leash",1.39092429792152e-06,0.500027878388826,0.185,0.114,0.0164782801574763
"Efa6",1.39100334857338e-06,0.35365276588807,0.479,0.369,0.0164792166705489
"Caper",1.39684903788841e-06,0.182706191693808,0.53,0.407,0.016548470551864
"CG31855",1.40220535444868e-06,0.198547000164654,0.287,0.194,0.0166119268341535
"Cdc7",1.41329344759062e-06,0.608377520586004,0.147,0.086,0.0167432874736061
"Prosalpha2",1.4210344736821e-06,0.199858682076019,0.451,0.335,0.0168349954097118
"lcs",1.42688407584337e-06,-6.89188266698506,0,0.019,0.0169042956465164
"CG16826",1.42688407584337e-06,-6.72047144715784,0,0.019,0.0169042956465164
"CG5355",1.43585544660739e-06,0.226229039337175,0.296,0.201,0.0170105794759578
"Rab30",1.436110048341e-06,0.663022226351276,0.117,0.063,0.0170135957426958
"PyK",1.44151105854158e-06,0.448876905287882,0.254,0.172,0.0170775815105421
"Vha16-1",1.44205729531535e-06,0.102827111498156,0.992,0.988,0.017084052777601
"CG42588",1.44627431795163e-06,0.442445592478669,0.213,0.138,0.017134011844773
"RpL7",1.50182245840449e-06,0.1617028722824,0.989,0.984,0.017792090664718
"CalpA",1.51466945539674e-06,0.411865968400111,0.228,0.149,0.0179442890380852
"MED19",1.51652104647518e-06,0.273902552101488,0.478,0.364,0.0179662248375914
"P5CDh1",1.52027422640853e-06,0.457317354568674,0.219,0.143,0.0180106887602618
"mirr",1.53553390692299e-06,0.242929687677732,0.654,0.529,0.0181914701953166
"ND-24",1.57184346875588e-06,0.208960901689805,0.242,0.157,0.0186216295743509
"Sep1",1.57236600005416e-06,0.172889572703333,0.436,0.313,0.0186278200026416
"RpL8",1.58484237269658e-06,0.1798112958184,0.973,0.951,0.0187756275893364
"SRm160",1.59109456786921e-06,0.381879528275974,0.177,0.108,0.0188496973455466
"CG14894",1.61683954560291e-06,0.335575343097661,0.165,0.098,0.0191546980967577
"Muc11A",1.62003225257541e-06,-2.95528104371701,0.005,0.031,0.0191925220962609
"Rpt6",1.62198836975582e-06,0.237891444110873,0.374,0.269,0.0192156962164972
"CG10973",1.64685923818344e-06,0.234076418568255,0.151,0.087,0.0195103413947593
"Tsp5D",1.67631798962807e-06,0.756072710009391,0.074,0.031,0.0198593392231237
"eRF1",1.69868815126417e-06,0.235767964694898,0.387,0.28,0.0201243585280266
"Hex-A",1.70931443513096e-06,0.2442442059084,0.845,0.776,0.0202502481129965
"Ggamma1",1.74221206349498e-06,0.187599872189701,0.734,0.6,0.020639986316225
"CG9344",1.74493022891011e-06,0.342511822177,0.238,0.158,0.0206721884218981
"CG1890",1.77922979358139e-06,0.178392162802677,0.505,0.379,0.0210785353645587
"CG6044",1.78389709351568e-06,0.872310664462048,0.1,0.051,0.0211338288668803
"CG8441",1.79494908998592e-06,0.430906341778881,0.147,0.085,0.0212647618690632
"GlyP",1.79803858643441e-06,0.307594809546478,0.202,0.127,0.0213013631334885
"mRpS21",1.80888044248164e-06,0.331702350214353,0.273,0.183,0.0214298066020799
"Fkbp12",1.82120713833951e-06,0.266277533354308,0.703,0.61,0.0215758409679082
"Ykt6",1.82747651780069e-06,0.248740355434377,0.295,0.2,0.0216501143063848
"Pgi",1.90297115417007e-06,0.158277007991632,0.269,0.178,0.0225444992634528
"RpL27A",1.90763738495937e-06,0.148962545427133,0.993,0.994,0.0225997800996137
"CG17834",1.92184508900957e-06,0.674045526610292,0.278,0.197,0.0227680987694964
"h",1.95573811546229e-06,0.304174977035275,0.821,0.722,0.0231696294538817
"CG30196",1.98466809937483e-06,0.53520492495799,0.084,0.039,0.0235123629732937
"Pen",2.00426191587728e-06,0.320202820974283,0.291,0.205,0.0237444909173981
"Tsp42Ea",2.00821689841468e-06,0.329930375238046,0.791,0.695,0.0237913455955187
"ATPsyngamma",2.02819918255274e-06,0.218642468135651,0.555,0.433,0.0240280757157024
"CG8066",2.04569121010995e-06,0.54430062352794,0.159,0.095,0.0242353037661726
"alpha-Cat",2.10834832393168e-06,0.22372907157669,0.578,0.448,0.0249776025936186
"Arp2",2.13868099998788e-06,0.221786846949008,0.301,0.205,0.0253369538068564
"Arpc5",2.15182171109646e-06,0.199762303913616,0.423,0.308,0.0254926318113598
"Mkk4",2.17167699294243e-06,0.247106567113139,0.279,0.19,0.025727857335389
"Gel",2.18175580757609e-06,0.346247703918959,0.344,0.247,0.025847261052354
"RpS17",2.18363927337561e-06,0.198175524690341,0.928,0.924,0.0258695744716808
"CycY",2.21022548364235e-06,0.217551352473493,0.277,0.189,0.0261845413047109
"Scm",2.21128360272029e-06,0.239521738265561,0.215,0.137,0.0261970768414273
"Pomp",2.2127120343577e-06,0.223255195029124,0.556,0.436,0.0262139994710356
"CG1965",2.21614932954714e-06,0.401165104549498,0.273,0.187,0.0262547211071449
"Mkrn1",2.21875177666864e-06,0.266017846179876,0.452,0.341,0.0262855522981934
"shrb",2.22151871576424e-06,0.232178990978095,0.761,0.65,0.026318332225659
"U3-55K",2.29205182534443e-06,0.347099429460981,0.075,0.033,0.0271539379748554
"CG3164",2.30268437703579e-06,0.23799607807663,0.474,0.354,0.027279901814743
"qkr58E-1",2.37531207998473e-06,0.30962658304246,0.27,0.183,0.0281403222115791
"NLaz",2.37807593433092e-06,0.382210708759021,0.125,0.068,0.0281730655940184
"CG1572",2.4019780961678e-06,0.212102966497906,0.941,0.903,0.0284562345052999
"ImpL2",2.41567765339404e-06,0.711715981215947,0.187,0.12,0.0286185331597592
"Zn72D",2.4544208706422e-06,0.549524089930403,0.169,0.103,0.0290775240544981
"mys",2.46573106221287e-06,0.261211914440345,0.755,0.649,0.0292115158940359
"COX5B",2.47372243179186e-06,0.227742521626057,0.473,0.356,0.0293061896494382
"CG10286",2.66332130032575e-06,0.371650204253623,0.174,0.106,0.0315523674449591
