"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Tat",4.50285203195964e-42,0.25915183766927,0.348,0.251,5.33452880226258e-38
"Tre1",6.35263092535269e-42,0.2919373802601,0.38,0.282,7.52596185726534e-38
"Atf3",7.28555398565239e-42,0.180861148665644,0.579,0.452,8.63119580680239e-38
"WASp",7.29587124314843e-42,0.390088779220192,0.234,0.155,8.64341866175795e-38
"RpS5a",9.71693048024496e-42,0.136366217331649,0.983,0.971,1.15116475399462e-37
"CG12945",1.1281709141022e-41,0.252879152484296,0.412,0.309,1.33654408193687e-37
"Drice",1.34149158342666e-41,0.308465941429094,0.291,0.203,1.58926507888556e-37
"RpS3A",1.35991271893181e-41,0.155277011740535,0.985,0.974,1.61108859811852e-37
"da",1.52533412917378e-41,0.196752910847307,0.599,0.48,1.80706334283217e-37
"Sep2",1.73191280079863e-41,0.19721153395193,0.53,0.423,2.05179709510614e-37
"lili",1.90268885032042e-41,0.172181654547662,0.201,0.127,2.2541154809746e-37
"RpL40",2.44241268658924e-41,0.134713999181759,0.962,0.942,2.89352630980227e-37
"RpL12",2.46175637178705e-41,0.143961916080348,0.981,0.966,2.91644277365612e-37
"HmgD",3.02495825582437e-41,0.260731601531715,0.879,0.817,3.58366804567513e-37
"coro",3.04852815246332e-41,0.198562694339803,0.553,0.441,3.61159130222329e-37
"parvin",3.88410265259809e-41,0.270905983922633,0.405,0.304,4.60149641253296e-37
"vib",3.89971673097405e-41,0.22605914886594,0.567,0.454,4.61999441118496e-37
"Pect",3.98809683178882e-41,0.25585233562127,0.476,0.372,4.72469831662021e-37
"Mvb12",4.25483945317437e-41,0.255781493606744,0.211,0.135,5.04070830017567e-37
"CG34125",4.56103477415258e-41,0.189120017576861,0.43,0.324,5.40345789693856e-37
"cwo",4.81441689776413e-41,0.187401975777548,0.859,0.781,5.70363969878117e-37
"CG6707",5.10013593616375e-41,0.197712524041084,0.624,0.516,6.04213104357319e-37
"Sulf1",5.5842221973173e-41,0.214733482469807,0.42,0.319,6.61562803716181e-37
"boi",5.92186644606712e-41,0.146297098151002,0.433,0.324,7.01563517865571e-37
"RpS3",8.41868303450208e-41,0.134164540952144,0.978,0.96,9.97361379097462e-37
"CanB2",9.07666631635047e-41,0.182820756422001,0.622,0.514,1.07531265849804e-36
"Rala",1.01817073436266e-40,0.325819322326262,0.723,0.615,1.20622686899944e-36
"krz",1.17922473741166e-40,0.28910048601742,0.524,0.415,1.39702754641159e-36
"CG11593",1.66043752379236e-40,0.342191679854841,0.199,0.128,1.96712033443681e-36
"Vps24",2.07547647765106e-40,0.222181987997019,0.49,0.383,2.45881698307321e-36
"CAH7",2.21500855757034e-40,0.56078749040503,0.176,0.111,2.62412063815358e-36
"CG9344",2.7376356280699e-40,0.307595492931149,0.429,0.329,3.2432769285744e-36
"Scamp",3.42142060629561e-40,0.208157664624768,0.584,0.473,4.05335699227841e-36
"twf",3.69864693710726e-40,0.226247056624281,0.191,0.121,4.38178702639097e-36
"RpL37a",5.48961592775137e-40,0.13672640689503,0.987,0.972,6.50354798960705e-36
"CG2076",5.96982593260836e-40,0.332157712735136,0.315,0.227,7.07245278236113e-36
"CG14767",8.85640473229205e-40,0.19332667473046,0.614,0.504,1.04921826863464e-35
"Efa6",1.00243476904147e-39,0.234615383296118,0.414,0.311,1.18758447088344e-35
"Den1",1.1632800366383e-39,-0.52884637177002,0.342,0.403,1.37813785940539e-35
"Fip1",1.27291766483261e-39,0.28666789161541,0.349,0.257,1.50802555752719e-35
"arm",1.43067565835708e-39,0.169751409366779,0.544,0.428,1.69492145245563e-35
"subdued",1.43894313612927e-39,0.529476774733646,0.17,0.106,1.70471593337235e-35
"kay",1.574254759196e-39,0.35900436582286,0.907,0.845,1.8650196132195e-35
"sick",1.86382228958359e-39,0.16853927278085,0.613,0.498,2.20807026646968e-35
"eIF3h",2.75947190272124e-39,0.18677483411064,0.813,0.742,3.26914636315385e-35
"Mes2",2.84370623301381e-39,0.239299478553389,0.393,0.292,3.36893877425146e-35
"CG11790",3.46972549904595e-39,0.211420672268559,0.54,0.43,4.11058379871973e-35
"bel",3.50773672981016e-39,0.174473456997002,0.863,0.788,4.15561570380609e-35
"CG42394",4.09390154637117e-39,0.275591862682318,0.395,0.296,4.85004516198593e-35
"Ptp61F",4.23892999537441e-39,0.152591026221775,0.512,0.401,5.02186036552006e-35
"fax",5.08767075122252e-39,0.260099835218841,0.751,0.646,6.02736353897332e-35
"fend",5.39599849990415e-39,0.279383298398231,0.423,0.321,6.39263942283645e-35
"Nmdmc",5.45762075554528e-39,0.27849066715002,0.392,0.295,6.4656433090945e-35
"scramb2",5.6029966501929e-39,0.129663179848842,0.478,0.368,6.63787013148353e-35
"D1",6.76447290596201e-39,0.247131675001128,0.673,0.576,8.0138710516932e-35
"Ntf-2",7.08361692956697e-39,0.221627132912329,0.707,0.602,8.39196097645798e-35
"CG18659",7.60305828531881e-39,0.23285006920961,0.344,0.25,9.0073431506172e-35
"fray",7.66487698079936e-39,0.39028097000131,0.177,0.112,9.080579759153e-35
"drongo",9.0294755986494e-39,0.163723169805282,0.799,0.701,1.06972197417199e-34
"SCAR",1.3454118759829e-38,0.187386235802096,0.316,0.227,1.59390944947694e-34
"btsz",1.34629861660975e-38,0.283338543322124,0.555,0.45,1.59495997109757e-34
"lig",1.39814225262677e-38,0.158211815718477,0.525,0.413,1.65637912668693e-34
"Baldspot",1.42781728920051e-38,0.171806917494378,0.453,0.351,1.69153514251584e-34
"Map205",1.7597890101011e-38,0.240952956928202,0.704,0.593,2.08482204026677e-34
"CG42259",1.78197330253617e-38,0.283450018281882,0.137,0.08,2.11110377151461e-34
"Gli",1.79198785202212e-38,0.349553614930407,0.315,0.228,2.12296800829061e-34
"CG16826",2.8448305798023e-38,-6.24045927115838,0.001,0.019,3.37027078789179e-34
"IP3K2",4.1789632959741e-38,0.256987473379187,0.488,0.385,4.95081781674052e-34
"Vps20",4.35140482675393e-38,0.247626237823807,0.379,0.285,5.15510929825539e-34
"Mo25",5.8284177233607e-38,0.190352181050328,0.509,0.404,6.90492647686542e-34
"pho",6.06837584551604e-38,0.157267594867518,0.549,0.438,7.18920486418285e-34
"CG7878",6.23658071971185e-38,0.184554914990649,0.467,0.359,7.38847717864263e-34
"scrib",6.35640963456346e-38,0.117801278696419,0.705,0.597,7.53043849406733e-34
"cora",6.64003837039986e-38,0.265859871728314,0.697,0.588,7.86645345741271e-34
"smt3",8.09649611079156e-38,0.204716887629022,0.862,0.794,9.59191894245476e-34
"Spn42Dd",8.25253809291603e-38,0.397360077740467,0.16,0.097,9.77678187867762e-34
"CG5191",8.94715664036993e-38,0.22154750674324,0.399,0.3,1.05996964718463e-33
"beta-Spec",9.15638275970049e-38,0.255064587069208,0.598,0.487,1.08475666554172e-33
"pAbp",9.86736567195203e-38,0.119240080163518,0.991,0.985,1.16898681115616e-33
"rush",1.00546327076406e-37,0.364931464584048,0.272,0.192,1.19117233687418e-33
"RpL13A",1.14771984904684e-37,0.134696493876159,0.986,0.973,1.35970370516579e-33
"Alp2",1.16349231080767e-37,-0.450258526682461,0.024,0.06,1.37838934061384e-33
"Pgi",1.22637152805621e-37,0.196039292472878,0.352,0.259,1.4528823492882e-33
"pes",1.29026565946503e-37,0.188829957406379,0.536,0.427,1.52857772676823e-33
"CG5446",1.35425618330736e-37,0.179554526802807,0.576,0.467,1.60438730036423e-33
"SF2",1.85441556227519e-37,0.196549491200516,0.753,0.658,2.19692611662741e-33
"CG30423",2.44699105711785e-37,0.221124504125388,0.592,0.489,2.89895030536751e-33
"CG5001",2.67940860361275e-37,0.54968777062692,0.199,0.131,3.17429537270003e-33
"Exn",2.90920733354195e-37,0.114243615626234,0.381,0.282,3.44653792804715e-33
"Klc",2.98303296410669e-37,0.202747273023018,0.442,0.341,3.53399915257719e-33
"Uvrag",3.40725361488173e-37,0.32061309576269,0.261,0.182,4.03657335755039e-33
"CG42797",3.59997626931468e-37,0.279703388145723,0.333,0.246,4.2648918862571e-33
"CG10321",3.60267047480518e-37,0.33174009025269,0.213,0.142,4.26808371150169e-33
"Rop",3.93925230035336e-37,0.500753031152882,0.166,0.104,4.66683220022863e-33
"CG9336",4.48949859220112e-37,1.06705111121989,0.249,0.177,5.31870898218067e-33
"by",4.96654886262426e-37,0.248370611535483,0.239,0.162,5.88387043755096e-33
"mt:ND4",5.28671009370641e-37,-0.247824229128208,0.998,1,6.26316544801398e-33
"CG12581",5.55607133902556e-37,0.313050502371891,0.214,0.142,6.58227771534359e-33
"bun",5.69566745458948e-37,-0.235405932341992,0.947,0.933,6.74765723345216e-33
"Mvd",7.39728798237637e-37,0.543166934953146,0.148,0.09,8.76356707272129e-33
"form3",7.64518379333017e-37,0.246970170292135,0.346,0.254,9.05724923995825e-33
"Rb97D",8.54971640898623e-37,0.215014455583869,0.28,0.198,1.0128849029726e-32
"fwd",1.02939574352664e-36,0.118665823217633,0.516,0.402,1.21952513735601e-32
"eIF1A",1.14883748431171e-36,0.154208718764072,0.882,0.826,1.36102776766408e-32
"Tpi",1.23319468129447e-36,0.187355768260969,0.589,0.48,1.46096573892956e-32
"Mtap",1.47527877433803e-36,0.304128690551888,0.276,0.196,1.74776276395826e-32
"vir-1",1.4809488428628e-36,0.235290452786701,0.331,0.245,1.75448009413956e-32
"slmb",1.60465564928167e-36,0.238828384326364,0.45,0.349,1.90103554770399e-32
"Cadps",1.61491254320441e-36,0.24123321504941,0.319,0.231,1.91318688993427e-32
"S6k",1.7279497752154e-36,0.187923752906493,0.626,0.515,2.04710209869769e-32
"CDK2AP1",1.8145131208648e-36,0.204432947524097,0.402,0.304,2.14965369428853e-32
"CG8399",1.90827212927747e-36,0.435519971076163,0.227,0.155,2.26072999155502e-32
"spri",2.02690144223964e-36,0.163983861735885,0.869,0.805,2.4012701386213e-32
"CG1815",2.05937860299469e-36,0.289624496731644,0.256,0.178,2.43974583096781e-32
"Spn42Da",2.72684556897598e-36,0.170484818768834,0.256,0.177,3.23049394556584e-32
"Arpc2",2.82614449278418e-36,0.19919213495379,0.558,0.45,3.34813338060142e-32
"CG42709",3.13178527347485e-36,0.230892433301074,0.386,0.293,3.71022601348565e-32
"TORIP",3.19423393100539e-36,0.176289715812123,0.358,0.267,3.78420893806208e-32
"Syx7",3.28550329570074e-36,0.204515292789268,0.396,0.3,3.89233575441667e-32
"pst",3.40112579589698e-36,0.26397034171867,0.731,0.639,4.02931373039915e-32
"CG1640",3.44371410611507e-36,0.202803368911908,0.53,0.425,4.07976810151452e-32
"Ac76E",3.75907844478479e-36,0.12519195661583,0.495,0.385,4.45338023353654e-32
"tsr",4.79656414886324e-36,0.169006383939152,0.93,0.888,5.68248954715828e-32
"Cyp6d2",4.93580600321125e-36,0.514538449101844,0.177,0.114,5.84744937200437e-32
"TBCB",6.3645613003636e-36,0.26697513979875,0.35,0.262,7.54009577254076e-32
"Cad99C",6.40522638120715e-36,0.215818884414211,0.487,0.391,7.58827169381611e-32
"Got2",6.41289262037461e-36,0.167281855389611,0.454,0.353,7.5973538873578e-32
"CG43103",7.02731373347814e-36,0.316177973745712,0.43,0.339,8.32525858005155e-32
"Nmda1",8.20906319118061e-36,0.196796847288734,0.654,0.549,9.72527716259167e-32
"S",8.21017458194011e-36,0.135028422174739,0.613,0.506,9.72659382722445e-32
"Mp",8.91485620009277e-36,0.342810793872986,0.565,0.473,1.05614301402499e-31
"CG15611",9.58310410876663e-36,0.189415956167607,0.466,0.366,1.13531034376558e-31
"Cyp6a13",1.15964716900469e-35,0.355107791148377,0.203,0.135,1.37383400111986e-31
"Liprin-beta",1.26576083161638e-35,0.253108004379905,0.329,0.242,1.49954685721593e-31
"Graf",1.36123684356781e-35,0.159075830554966,0.498,0.391,1.61265728857478e-31
"CG12517",1.38764151054915e-35,1.08881962609509,0.074,0.035,1.64393889754758e-31
"CG10011",1.45317313780159e-35,0.290514520249659,0.279,0.199,1.72157421635354e-31
"grass",1.4609538135278e-35,0.756786199743485,0.076,0.036,1.73079198288638e-31
"Ras85D",1.6043927024759e-35,0.181239187730781,0.685,0.584,1.9007240346232e-31
"Fer2LCH",1.60564793758767e-35,0.387559417297177,0.891,0.826,1.90221111166011e-31
"AP-2mu",1.64858191659853e-35,0.320451228751961,0.192,0.126,1.95307499659428e-31
"Rpn7",1.67113391513631e-35,0.220940086714981,0.463,0.361,1.97979234926199e-31
"CG12780",1.67675737359082e-35,-0.85443544946635,0.043,0.086,1.98645446049305e-31
"eIF3f1",2.07890942463348e-35,0.177024143321641,0.836,0.766,2.46288399536329e-31
"CG10512",2.20267410099925e-35,0.51257205664899,0.189,0.125,2.60950800745381e-31
"smg",2.27744734741113e-35,0.114291017985505,0.278,0.196,2.69809187247797e-31
"CCT4",2.87023474257724e-35,0.191984574889041,0.704,0.612,3.40036709953125e-31
"CG10376",2.90445640074878e-35,0.200946001865181,0.276,0.195,3.44090949796708e-31
"PyK",2.96355035128502e-35,0.212615827053104,0.513,0.411,3.51091810116736e-31
"RasGAP1",3.09387416429832e-35,0.126494019351417,0.504,0.4,3.66531272244421e-31
"RpL28",3.36364499113442e-35,0.129802131460855,0.977,0.958,3.98491022099695e-31
"zip",3.40269341397008e-35,0.261110551996501,0.884,0.82,4.03117088753035e-31
"Nct",3.8374469737026e-35,0.315078173813188,0.207,0.138,4.54622342974547e-31
"Wdfy2",4.15652745832602e-35,0.221140762533914,0.428,0.331,4.92423807987883e-31
"Ant2",5.3098816827127e-35,0.163939703652226,0.177,0.114,6.29061682950974e-31
"CG3726",5.62046836542124e-35,-0.435538865899571,0.767,0.746,6.65856887251455e-31
"step",7.57096134121447e-35,0.172077634563258,0.524,0.414,8.96931790093678e-31
"CG3198",7.6167069477895e-35,0.162561825613888,0.451,0.353,9.02351272104622e-31
"Sep1",8.8558415496701e-35,0.14592437688048,0.536,0.431,1.04915154838942e-30
"alph",8.97781718058782e-35,0.175253859022583,0.667,0.564,1.06360200138424e-30
"hppy",9.4334856799274e-35,0.146536617502812,0.603,0.49,1.117585048501e-30
"RpL3",1.08235135885186e-34,0.133668974630546,0.989,0.977,1.2822616548318e-30
"bbc",1.10945750784642e-34,0.177789947548394,0.442,0.343,1.31437430954565e-30
"Ubc2",1.19496126675125e-34,0.150495690316549,0.571,0.463,1.4156706127202e-30
"eIF3m",1.27861848858277e-34,0.187931726883112,0.732,0.65,1.514779323424e-30
"Tsp86D",1.38234577444167e-34,0.227728165512387,0.2,0.133,1.63766503898105e-30
"La",1.42368499749118e-34,0.21468318000168,0.592,0.498,1.6866396165278e-30
"CG31510",1.44532752495767e-34,0.305918729785048,0.316,0.234,1.71227951881735e-30
"Prosalpha6",1.4999093279789e-34,0.17152556802698,0.54,0.434,1.7769425808566e-30
"CG2493",1.54770576827907e-34,0.199369219236807,0.403,0.309,1.83356702368021e-30
"Prosalpha2",1.8646724756831e-34,0.171203875213554,0.6,0.497,2.20907748194177e-30
"lds",1.91591514634856e-34,0.283127465251528,0.263,0.186,2.26978467387914e-30
"CG9568",1.9760963754346e-34,-0.989878872321192,0.045,0.087,2.34108137597737e-30
"Rm62",2.03616926719674e-34,0.15157658869981,0.92,0.872,2.41224973084798e-30
"CG11857",2.05513993810268e-34,0.201390692164424,0.392,0.298,2.43472428467025e-30
"CG10916",2.08325877856998e-34,0.404744422546256,0.171,0.11,2.46803667497186e-30
"RhoGAP93B",2.12021918941715e-34,0.228145102422392,0.293,0.212,2.5118236737025e-30
"Trf2",2.17211443730362e-34,0.166144198292047,0.9,0.858,2.5733039738736e-30
"UQCR-C2",2.19093217302371e-34,0.197792249440031,0.635,0.532,2.59559734538118e-30
"Srp54k",2.25568500591491e-34,0.208552429303495,0.416,0.318,2.67231002650739e-30
"key",2.25997800194455e-34,0.336326349139338,0.247,0.172,2.67739593890371e-30
"sktl",2.48824428177645e-34,0.295913908667476,0.245,0.173,2.94782300062056e-30
"Fim",2.54191208378247e-34,0.393041404121838,0.774,0.695,3.01140324565709e-30
"CG8300",2.83812479283586e-34,0.264004677512984,0.249,0.175,3.36232644207265e-30
"robo2",2.94708535540708e-34,0.167142224913326,0.55,0.437,3.49141202055077e-30
"CG9636",2.98958254745342e-34,0.311982593791121,0.171,0.109,3.54175844396807e-30
"Rab8",3.48615950341277e-34,0.171189736538919,0.592,0.489,4.13005316369311e-30
"Pka-R2",3.49147506138982e-34,0.374019070825094,0.894,0.837,4.13635050522852e-30
"Pgk",3.52364069501898e-34,0.19398291501292,0.622,0.52,4.17445713138898e-30
"cdm",3.60110419668101e-34,0.205686184119604,0.233,0.161,4.266228141808e-30
"eEF1beta",3.62578004165905e-34,0.163934047093373,0.849,0.795,4.29546161535347e-30
"Rpt4",3.6360966518845e-34,0.23159235421646,0.472,0.372,4.30768370348757e-30
"p23",4.52456765021131e-34,0.179422357916804,0.84,0.78,5.36025529520534e-30
"RpL19",5.0354099362919e-34,0.128483121997153,0.986,0.971,5.96545015152501e-30
"RpS27",5.41964114222217e-34,0.116069550687301,0.988,0.976,6.42064886119061e-30
"Doa",5.60756657418021e-34,0.164002179631666,0.583,0.473,6.6432841204313e-30
"CG4768",6.19508616249491e-34,0.18040459334686,0.431,0.334,7.33931857670772e-30
"Fit1",6.58357769513567e-34,0.185657707800997,0.414,0.318,7.79956449542722e-30
"Pak",1.00014615130137e-33,0.110850453777508,0.42,0.321,1.18487314544673e-29
"PH4alphaEFB",1.08990233726529e-33,0.150323708921054,0.423,0.326,1.29120729895819e-29
"CG9205",1.14436614955972e-33,0.226423399868383,0.345,0.258,1.3557305773834e-29
"Mkk4",1.14510709173695e-33,0.220430842414047,0.394,0.301,1.35660837158077e-29
"Dif",1.14988059310777e-33,0.151975884378726,0.324,0.239,1.36226353865477e-29
"ATPsynCF6",1.27560239960884e-33,0.173736894374937,0.779,0.694,1.51120616281659e-29
"CG10126",1.32236313753831e-33,0.605147692544113,0.284,0.213,1.56660360904164e-29
"Rap2l",1.42312724137667e-33,0.194290770026756,0.437,0.345,1.68597884285894e-29
"CG15083",1.58806082762131e-33,0.231613228118919,0.762,0.68,1.88137566248297e-29
"lark",1.59154113950707e-33,0.175500015238219,0.588,0.486,1.88549878797403e-29
"RpS2",2.24269248451243e-33,0.143074735214774,0.973,0.96,2.65691778640187e-29
"GlcT",2.3004379812459e-33,0.328198477932339,0.163,0.104,2.72532887638202e-29
"Aps",2.34814434913557e-33,0.168788164326346,0.868,0.809,2.78184661042091e-29
"CG2218",2.40345783301754e-33,0.183783683451629,0.259,0.183,2.84737649477587e-29
"Wsck",2.46725874790671e-33,0.529963180785888,0.139,0.085,2.92296143864508e-29
"Faf2",2.6008509011066e-33,0.154276546956017,0.317,0.233,3.08122806254099e-29
"CG31717",3.00665613451577e-33,0.163628398872001,0.503,0.4,3.56198552256084e-29
"Vha26",3.1362831493664e-33,0.146880199309839,0.825,0.759,3.71555464705438e-29
"snf",3.40612966157253e-33,0.20900271607891,0.403,0.309,4.03524181006498e-29
"qkr58E-1",3.52533353006629e-33,0.161206074229122,0.332,0.247,4.17646263306953e-29
"CG32687",3.66898044851269e-33,0.335848916950564,0.264,0.19,4.34664113735298e-29
"Glo1",4.83206284927972e-33,0.210236093768032,0.556,0.456,5.72454485754168e-29
"Esyt2",4.83874444221797e-33,0.195950518868193,0.457,0.36,5.73246054069563e-29
"TSG101",5.20414231500637e-33,0.227543910565212,0.401,0.311,6.16534740058804e-29
"CG9281",5.72901832997008e-33,0.161559595439614,0.64,0.541,6.78716801551555e-29
"veli",6.16738801124714e-33,0.248175218501753,0.286,0.208,7.30650457692449e-29
"CG6330",8.15756252316078e-33,0.241439585627994,0.15,0.095,9.66426432118857e-29
"CG12769",8.40355552435467e-33,0.10326203184156,0.46,0.359,9.95569222970298e-29
"emp",8.88070201853734e-33,0.503793970373306,0.187,0.125,1.05209676813612e-28
"corto",9.39722057340551e-33,0.234084828023763,0.813,0.74,1.11328872133135e-28
"ND-24",9.47011471306568e-33,0.187571073690112,0.454,0.359,1.12192449005689e-28
"Vav",1.09206395003581e-32,0.231732722240322,0.281,0.203,1.29376816160742e-28
"CG13630",1.09295274299194e-32,0.204549032699529,0.315,0.232,1.29482111462256e-28
"nord",1.41153447173152e-32,0.2233853908419,0.36,0.272,1.67224488866033e-28
"NKAIN",1.64131203596641e-32,0.262236122520234,0.278,0.201,1.94446236900941e-28
"CG11699",1.66930634138927e-32,0.161998231277593,0.572,0.466,1.97762722264387e-28
"ssx",1.80153190977955e-32,0.215037067960719,0.263,0.187,2.13427485351583e-28
"CCT1",1.96626495096835e-32,0.174358737214568,0.599,0.497,2.32943408741221e-28
"CG10973",1.98265367824335e-32,0.295134593321433,0.25,0.177,2.3488498126149e-28
"Stip1",2.09801074956281e-32,0.161250336864256,0.544,0.44,2.48551333500706e-28
"Cdk1",2.13017873051108e-32,0.26740895873489,0.346,0.263,2.52362274203647e-28
"Cpsf5",2.4459023369217e-32,0.184768765072751,0.423,0.33,2.89766049855114e-28
"HIPP1",2.48970257109744e-32,0.222037707616718,0.353,0.267,2.94955063597914e-28
"Snap24",2.60596136525442e-32,0.166841366604613,0.369,0.28,3.08728242941691e-28
"Syp",2.61450824949517e-32,0.178138342843672,0.927,0.888,3.09740792317693e-28
"qkr58E-3",2.69702273764945e-32,0.16219643122833,0.482,0.384,3.19516283729331e-28
"MAPk-Ak2",2.80988943011551e-32,0.172153331875764,0.498,0.398,3.32887600785784e-28
"Ulp1",3.04239034865966e-32,0.2324480468139,0.27,0.194,3.6043198460571e-28
"Npc2a",3.25000023061409e-32,0.284024618053776,0.572,0.483,3.85027527320851e-28
"CalpA",3.29336714608178e-32,0.258022578417003,0.232,0.161,3.90165205796308e-28
"I-2",3.84320279049528e-32,0.235238301518599,0.323,0.241,4.55304234589976e-28
"CG6959",3.93614768667048e-32,0.206425191762221,0.641,0.541,4.66315416439852e-28
"CycK",4.13471985847984e-32,0.153690977931563,0.499,0.399,4.89840261634107e-28
"Galphai",4.24663314016069e-32,0.168677623731763,0.751,0.659,5.03098628114837e-28
"ATP6AP2",4.85578980920411e-32,0.145668422896108,0.709,0.609,5.75265418696411e-28
